	val_nre	test_nre	time
1832	0.25202184383825915	0.2696465903111116	0.002825498580932617
1833	0.2518948418398945	0.2694150765283202	0.0025374889373779297
1834	0.25181129095006477	0.2693804791375546	0.002820730209350586
1835	0.2517471728281003	0.26934958461195196	0.0020058155059814453
1836	0.25164980005756293	0.26928807192626536	0.0028324127197265625
1837	0.2516037712920027	0.2691902051909602	0.0020241737365722656
1838	0.2513570213240331	0.26891972166643147	0.0028328895568847656
1839	0.2513505046052381	0.26893948128164197	0.0027229785919189453
1840	0.2511179567079746	0.26865291388219087	0.0028276443481445312
1841	0.251399908899516	0.26897313818797036	0.002813100814819336
1842	0.25146848841676955	0.26900701896108353	0.002465963363647461
1843	0.25150327408793116	0.26908248632394943	0.002808094024658203
1844	0.25212249752702587	0.2697296153425159	0.0020339488983154297
1845	0.2527915402150983	0.27046567915314884	0.0028340816497802734
1846	0.25349269998812507	0.27112222661436675	0.0019941329956054688
1847	0.25413989309912827	0.27184756856542963	0.0028395652770996094
1848	0.25482442180753684	0.27258696914624037	0.00247955322265625
1849	0.2554507616146381	0.27326242836487746	0.002861499786376953
1850	0.2560925614422992	0.2739051500413384	0.002849578857421875
1851	0.25657494750669657	0.27441704065379396	0.0026934146881103516
1852	0.25663191471949265	0.274401639535948	0.0028417110443115234
1853	0.2570245785446357	0.27483234266373097	0.0019974708557128906
1854	0.2573976348872286	0.27518888000503905	0.0020432472229003906
1855	0.2577345978347727	0.2755044198208197	0.0020427703857421875
1856	0.2579772834471115	0.27570080264126345	0.0026531219482421875
1857	0.25814811837413726	0.2758481430070643	0.0028336048126220703
1858	0.25815182771182044	0.27590849514583515	0.0023567676544189453
1859	0.25812188922437257	0.2757857412233097	0.0028476715087890625
1860	0.2579704209901322	0.2756045274908889	0.0020532608032226562
1861	0.25778622239175325	0.2753840416891052	0.0028429031372070312
1862	0.2577428039426232	0.27536451105476134	0.0021431446075439453
1863	0.2576397529299339	0.27533637532487565	0.0028510093688964844
1864	0.257560592012665	0.2753535368110008	0.0025281906127929688
1865	0.2580127551654219	0.275764858009356	0.0027701854705810547
1866	0.2586199206236602	0.27639214252169225	0.0020020008087158203
1867	0.2592171705304555	0.2769425851442126	0.002023935317993164
1868	0.2596907199880826	0.27695390770766215	0.0025339126586914062
1869	0.2597457907713964	0.2774411144288587	0.0020139217376708984
1870	0.26037356163176345	0.2781838477079767	0.002531766891479492
1871	0.2610416241080051	0.2788193380510074	0.0020132064819335938
1872	0.26170017302677917	0.27951027881450585	0.002812623977661133
1873	0.2622942274679209	0.2801428659941445	0.002947568893432617
1874	0.2627571886452834	0.28068655559162786	0.00261688232421875
1875	0.2627078129712588	0.28068215678154107	0.0027801990509033203
1876	0.2629701550251565	0.2809025112336611	0.002075672149658203
1877	0.2629994925556555	0.281009003537468	0.0027549266815185547
1878	0.2630035640271331	0.2809777809101386	0.0020368099212646484
1879	0.26298165002545815	0.2809421449067967	0.0027573108673095703
1880	0.26293434121269765	0.2808583688103496	0.002030611038208008
1881	0.2627336574180869	0.2807563752110848	0.0027761459350585938
1882	0.2625188604125093	0.280562527076625	0.002130746841430664
1883	0.26235622447825874	0.28041609855884125	0.0027501583099365234
1884	0.26218001724856527	0.28021253494541	0.002425670623779297
1885	0.2620127651922301	0.2799828328289986	0.002684354782104492
1886	0.26177194239577356	0.279701995489612	0.0024597644805908203
1887	0.261585855178319	0.2795943256851118	0.002725839614868164
1888	0.2618908280993592	0.2799387216420334	0.0027685165405273438
1889	0.26241120684473757	0.2804206011017842	0.0027213096618652344
1890	0.2629965700632533	0.2810566683422229	0.0028388500213623047
1891	0.2636621432152523	0.2817497169692805	0.002890348434448242
1892	0.2636984098005889	0.2818163346525633	0.0028874874114990234
1893	0.2637096932753315	0.28215848574344143	0.0028874874114990234
1894	0.26379427101936126	0.28216807519215753	0.002886056900024414
1895	0.2644774364194276	0.282850841059498	0.0028858184814453125
1896	0.2651567864574638	0.2835107033912162	0.002050161361694336
1897	0.26522907165608856	0.28353701398654585	0.0020339488983154297
1898	0.2658182656908418	0.2842112311725213	0.0020339488983154297
1899	0.2663401788556422	0.2848393284965838	0.0020482540130615234
1900	0.26689788087727234	0.28537571314216004	0.0020399093627929688
1901	0.2674059098348303	0.285891109264006	0.0020329952239990234
